Id,Id2,Geography,Median household income in 1999
1400000US36081033100,36081033100,"Census Tract 331, Queens County, New York",0
1400000US36081033401,36081033401,"Census Tract 334.01, Queens County, New York",50833
1400000US36081033402,36081033402,"Census Tract 334.02, Queens County, New York",39792
1400000US36081033700,36081033700,"Census Tract 337, Queens County, New York",34427
1400000US36081033900,36081033900,"Census Tract 339, Queens County, New York",38281
1400000US36081034700,36081034700,"Census Tract 347, Queens County, New York",42321
1400000US36081035100,36081035100,"Census Tract 351, Queens County, New York",36250
1400000US36081035200,36081035200,"Census Tract 352, Queens County, New York",50313
1400000US36081035300,36081035300,"Census Tract 353, Queens County, New York",34135
1400000US36081035500,36081035500,"Census Tract 355, Queens County, New York",39727
1400000US36081035800,36081035800,"Census Tract 358, Queens County, New York",51960
1400000US36081036100,36081036100,"Census Tract 361, Queens County, New York",35000
1400000US36081036300,36081036300,"Census Tract 363, Queens County, New York",50094
1400000US36081036500,36081036500,"Census Tract 365, Queens County, New York",35625
1400000US36081036600,36081036600,"Census Tract 366, Queens County, New York",42333
1400000US36081036700,36081036700,"Census Tract 367, Queens County, New York",42976
1400000US36081036800,36081036800,"Census Tract 368, Queens County, New York",49955
1400000US36081036900,36081036900,"Census Tract 369, Queens County, New York",45040
1400000US36081037100,36081037100,"Census Tract 371, Queens County, New York",48821
1400000US36081037300,36081037300,"Census Tract 373, Queens County, New York",39688
1400000US36081037500,36081037500,"Census Tract 375, Queens County, New York",38594
1400000US36081037600,36081037600,"Census Tract 376, Queens County, New York",46549
1400000US36081037700,36081037700,"Census Tract 377, Queens County, New York",27708
1400000US36081037900,36081037900,"Census Tract 379, Queens County, New York",32451
1400000US36081038100,36081038100,"Census Tract 381, Queens County, New York",33516
1400000US36081038300,36081038300,"Census Tract 383, Queens County, New York",51766
1400000US36081038400,36081038400,"Census Tract 384, Queens County, New York",57708
1400000US36081039400,36081039400,"Census Tract 394, Queens County, New York",48493
1400000US36081039800,36081039800,"Census Tract 398, Queens County, New York",62708
1400000US36081039900,36081039900,"Census Tract 399, Queens County, New York",32340
1400000US36081040000,36081040000,"Census Tract 400, Queens County, New York",47222
1400000US36081040100,36081040100,"Census Tract 401, Queens County, New York",36517
1400000US36081040200,36081040200,"Census Tract 402, Queens County, New York",47955
1400000US36081040300,36081040300,"Census Tract 403, Queens County, New York",35551
1400000US36081040400,36081040400,"Census Tract 404, Queens County, New York",37034
1400000US36081040500,36081040500,"Census Tract 405, Queens County, New York",34871
1400000US36081040700,36081040700,"Census Tract 407, Queens County, New York",33750
1400000US36081040900,36081040900,"Census Tract 409, Queens County, New York",40208
1400000US36081041000,36081041000,"Census Tract 410, Queens County, New York",63846
1400000US36081041100,36081041100,"Census Tract 411, Queens County, New York",35938
1400000US36081041300,36081041300,"Census Tract 413, Queens County, New York",36744
1400000US36081041400,36081041400,"Census Tract 414, Queens County, New York",34540
1400000US36081041500,36081041500,"Census Tract 415, Queens County, New York",36741
1400000US36081042000,36081042000,"Census Tract 420, Queens County, New York",74167
1400000US36081042200,36081042200,"Census Tract 422, Queens County, New York",63750
1400000US36081042600,36081042600,"Census Tract 426, Queens County, New York",0
1400000US36081042700,36081042700,"Census Tract 427, Queens County, New York",36652
1400000US36081043200,36081043200,"Census Tract 432, Queens County, New York",61875
1400000US36081043400,36081043400,"Census Tract 434, Queens County, New York",31645
1400000US36081043700,36081043700,"Census Tract 437, Queens County, New York",35182
1400000US36081043900,36081043900,"Census Tract 439, Queens County, New York",34297
1400000US36081044000,36081044000,"Census Tract 440, Queens County, New York",35179
1400000US36081044200,36081044200,"Census Tract 442, Queens County, New York",22460
1400000US36081044300,36081044300,"Census Tract 443, Queens County, New York",31361
1400000US36081044601,36081044601,"Census Tract 446.01, Queens County, New York",29038
1400000US36081044602,36081044602,"Census Tract 446.02, Queens County, New York",31394
1400000US36081044800,36081044800,"Census Tract 448, Queens County, New York",47976
1400000US36081045000,36081045000,"Census Tract 450, Queens County, New York",49934
1400000US36081045200,36081045200,"Census Tract 452, Queens County, New York",47386
1400000US36081045400,36081045400,"Census Tract 454, Queens County, New York",46154
1400000US36081045500,36081045500,"Census Tract 455, Queens County, New York",35320
1400000US36081045600,36081045600,"Census Tract 456, Queens County, New York",51528
1400000US36081045700,36081045700,"Census Tract 457, Queens County, New York",45197
1400000US36081045800,36081045800,"Census Tract 458, Queens County, New York",49279
1400000US36081045900,36081045900,"Census Tract 459, Queens County, New York",41325
1400000US36081046000,36081046000,"Census Tract 460, Queens County, New York",30053
1400000US36081046100,36081046100,"Census Tract 461, Queens County, New York",36250
1400000US36081046200,36081046200,"Census Tract 462, Queens County, New York",36840
1400000US36081046300,36081046300,"Census Tract 463, Queens County, New York",38929
1400000US36081046400,36081046400,"Census Tract 464, Queens County, New York",60179
1400000US36081046500,36081046500,"Census Tract 465, Queens County, New York",43867
1400000US36081046600,36081046600,"Census Tract 466, Queens County, New York",51979
1400000US36081046700,36081046700,"Census Tract 467, Queens County, New York",29394
1400000US36081046800,36081046800,"Census Tract 468, Queens County, New York",35200
1400000US36081046900,36081046900,"Census Tract 469, Queens County, New York",37425
1400000US36081047000,36081047000,"Census Tract 470, Queens County, New York",45592
1400000US36081047100,36081047100,"Census Tract 471, Queens County, New York",28393
1400000US36081047200,36081047200,"Census Tract 472, Queens County, New York",57765
1400000US36081047300,36081047300,"Census Tract 473, Queens County, New York",40604
1400000US36081047500,36081047500,"Census Tract 475, Queens County, New York",41495
1400000US36081047600,36081047600,"Census Tract 476, Queens County, New York",94820
1400000US36081047800,36081047800,"Census Tract 478, Queens County, New York",44777
1400000US36081047900,36081047900,"Census Tract 479, Queens County, New York",36066
1400000US36081048000,36081048000,"Census Tract 480, Queens County, New York",51071
1400000US36081048100,36081048100,"Census Tract 481, Queens County, New York",37143
1400000US36081048200,36081048200,"Census Tract 482, Queens County, New York",49773
1400000US36081048300,36081048300,"Census Tract 483, Queens County, New York",32288
1400000US36081048400,36081048400,"Census Tract 484, Queens County, New York",45577
1400000US36081048500,36081048500,"Census Tract 485, Queens County, New York",37651
1400000US36081048900,36081048900,"Census Tract 489, Queens County, New York",39750
1400000US36081049200,36081049200,"Census Tract 492, Queens County, New York",37928
1400000US36081049301,36081049301,"Census Tract 493.01, Queens County, New York",43600
1400000US36081049302,36081049302,"Census Tract 493.02, Queens County, New York",50031
1400000US36081049500,36081049500,"Census Tract 495, Queens County, New York",42227
1400000US36081049600,36081049600,"Census Tract 496, Queens County, New York",57143
1400000US36081049700,36081049700,"Census Tract 497, Queens County, New York",41892
1400000US36081049900,36081049900,"Census Tract 499, Queens County, New York",44900
1400000US36081050000,36081050000,"Census Tract 500, Queens County, New York",38125
1400000US36081050201,36081050201,"Census Tract 502.01, Queens County, New York",52596
1400000US36081050202,36081050202,"Census Tract 502.02, Queens County, New York",60227
1400000US36081050400,36081050400,"Census Tract 504, Queens County, New York",42708
1400000US36081050500,36081050500,"Census Tract 505, Queens County, New York",51827
1400000US36081050600,36081050600,"Census Tract 506, Queens County, New York",51033
1400000US36081050700,36081050700,"Census Tract 507, Queens County, New York",53220
1400000US36081050800,36081050800,"Census Tract 508, Queens County, New York",46250
1400000US36081051000,36081051000,"Census Tract 510, Queens County, New York",58750
1400000US36081051100,36081051100,"Census Tract 511, Queens County, New York",49704
1400000US36081051200,36081051200,"Census Tract 512, Queens County, New York",54130
1400000US36081051300,36081051300,"Census Tract 513, Queens County, New York",41514
1400000US36081051500,36081051500,"Census Tract 515, Queens County, New York",40793
1400000US36081051600,36081051600,"Census Tract 516, Queens County, New York",59038
1400000US36081051700,36081051700,"Census Tract 517, Queens County, New York",33073
1400000US36081051800,36081051800,"Census Tract 518, Queens County, New York",55361
1400000US36081052000,36081052000,"Census Tract 520, Queens County, New York",44750
1400000US36081052100,36081052100,"Census Tract 521, Queens County, New York",48807
1400000US36081052200,36081052200,"Census Tract 522, Queens County, New York",71364
1400000US36081052400,36081052400,"Census Tract 524, Queens County, New York",43819
1400000US36081052500,36081052500,"Census Tract 525, Queens County, New York",45583
1400000US36081052600,36081052600,"Census Tract 526, Queens County, New York",45227
1400000US36081052700,36081052700,"Census Tract 527, Queens County, New York",41250
1400000US36081052800,36081052800,"Census Tract 528, Queens County, New York",47188
1400000US36081052900,36081052900,"Census Tract 529, Queens County, New York",36464
1400000US36081053000,36081053000,"Census Tract 530, Queens County, New York",46056
1400000US36081053200,36081053200,"Census Tract 532, Queens County, New York",57162
1400000US36081053400,36081053400,"Census Tract 534, Queens County, New York",52708
1400000US36081053500,36081053500,"Census Tract 535, Queens County, New York",31071
1400000US36081053600,36081053600,"Census Tract 536, Queens County, New York",52883
1400000US36081053800,36081053800,"Census Tract 538, Queens County, New York",64554
1400000US36081053900,36081053900,"Census Tract 539, Queens County, New York",37296
1400000US36081054000,36081054000,"Census Tract 540, Queens County, New York",56425
1400000US36081054200,36081054200,"Census Tract 542, Queens County, New York",53846
1400000US36081054500,36081054500,"Census Tract 545, Queens County, New York",24841
1400000US36081054700,36081054700,"Census Tract 547, Queens County, New York",30850
1400000US36081054800,36081054800,"Census Tract 548, Queens County, New York",62216
1400000US36081054900,36081054900,"Census Tract 549, Queens County, New York",30295
1400000US36081055100,36081055100,"Census Tract 551, Queens County, New York",29275
1400000US36081055200,36081055200,"Census Tract 552, Queens County, New York",50568
1400000US36081055300,36081055300,"Census Tract 553, Queens County, New York",33925
1400000US36081055400,36081055400,"Census Tract 554, Queens County, New York",56352
1400000US36081055500,36081055500,"Census Tract 555, Queens County, New York",30938
1400000US36081055600,36081055600,"Census Tract 556, Queens County, New York",56250
1400000US36081055700,36081055700,"Census Tract 557, Queens County, New York",33970
1400000US36081055800,36081055800,"Census Tract 558, Queens County, New York",73824
1400000US36081055900,36081055900,"Census Tract 559, Queens County, New York",32292
1400000US36081056000,36081056000,"Census Tract 560, Queens County, New York",48542
1400000US36081056100,36081056100,"Census Tract 561, Queens County, New York",0
1400000US36081056200,36081056200,"Census Tract 562, Queens County, New York",64375
1400000US36081056400,36081056400,"Census Tract 564, Queens County, New York",55435
1400000US36081056500,36081056500,"Census Tract 565, Queens County, New York",29917
1400000US36081056600,36081056600,"Census Tract 566, Queens County, New York",53550
1400000US36081056700,36081056700,"Census Tract 567, Queens County, New York",51544
1400000US36081056800,36081056800,"Census Tract 568, Queens County, New York",48400
1400000US36081057700,36081057700,"Census Tract 577, Queens County, New York",38185
1400000US36081057800,36081057800,"Census Tract 578, Queens County, New York",50625
1400000US36081057900,36081057900,"Census Tract 579, Queens County, New York",32625
1400000US36081058000,36081058000,"Census Tract 580, Queens County, New York",55750
1400000US36081058100,36081058100,"Census Tract 581, Queens County, New York",35909
1400000US36081058300,36081058300,"Census Tract 583, Queens County, New York",39783
1400000US36081058500,36081058500,"Census Tract 585, Queens County, New York",35268
1400000US36081058700,36081058700,"Census Tract 587, Queens County, New York",35589
1400000US36081058800,36081058800,"Census Tract 588, Queens County, New York",45417
1400000US36081058900,36081058900,"Census Tract 589, Queens County, New York",30078
1400000US36081059000,36081059000,"Census Tract 590, Queens County, New York",65192
1400000US36081059100,36081059100,"Census Tract 591, Queens County, New York",34544
1400000US36081059200,36081059200,"Census Tract 592, Queens County, New York",53672
1400000US36081059300,36081059300,"Census Tract 593, Queens County, New York",35547
1400000US36081059400,36081059400,"Census Tract 594, Queens County, New York",68833
1400000US36081059500,36081059500,"Census Tract 595, Queens County, New York",35828
1400000US36081059600,36081059600,"Census Tract 596, Queens County, New York",65469
1400000US36081059800,36081059800,"Census Tract 598, Queens County, New York",54484
1400000US36081059900,36081059900,"Census Tract 599, Queens County, New York",50391
1400000US36081060000,36081060000,"Census Tract 600, Queens County, New York",65000
1400000US36081060100,36081060100,"Census Tract 601, Queens County, New York",47188
1400000US36081060200,36081060200,"Census Tract 602, Queens County, New York",57045
1400000US36081060300,36081060300,"Census Tract 603, Queens County, New York",50847
1400000US36081060400,36081060400,"Census Tract 604, Queens County, New York",55476
1400000US36081060600,36081060600,"Census Tract 606, Queens County, New York",59875
1400000US36081060700,36081060700,"Census Tract 607, Queens County, New York",52321
1400000US36081060800,36081060800,"Census Tract 608, Queens County, New York",66964
1400000US36081061000,36081061000,"Census Tract 610, Queens County, New York",73750
1400000US36081061200,36081061200,"Census Tract 612, Queens County, New York",76408
1400000US36081061300,36081061300,"Census Tract 613, Queens County, New York",42722
1400000US36081061400,36081061400,"Census Tract 614, Queens County, New York",63482
1400000US36081061601,36081061601,"Census Tract 616.01, Queens County, New York",71144
1400000US36081061602,36081061602,"Census Tract 616.02, Queens County, New York",56310
1400000US36081061800,36081061800,"Census Tract 618, Queens County, New York",55375
1400000US36081061900,36081061900,"Census Tract 619, Queens County, New York",42788
1400000US36081062000,36081062000,"Census Tract 620, Queens County, New York",59688
1400000US36081062100,36081062100,"Census Tract 621, Queens County, New York",46008
1400000US36081062300,36081062300,"Census Tract 623, Queens County, New York",45845
1400000US36081062400,36081062400,"Census Tract 624, Queens County, New York",65885
1400000US36081062500,36081062500,"Census Tract 625, Queens County, New York",47600
1400000US36081062600,36081062600,"Census Tract 626, Queens County, New York",54412
1400000US36081062700,36081062700,"Census Tract 627, Queens County, New York",42292
1400000US36081062900,36081062900,"Census Tract 629, Queens County, New York",36563
1400000US36081063000,36081063000,"Census Tract 630, Queens County, New York",65000
1400000US36081063200,36081063200,"Census Tract 632, Queens County, New York",60150
1400000US36081063301,36081063301,"Census Tract 633.01, Queens County, New York",47500
1400000US36081063302,36081063302,"Census Tract 633.02, Queens County, New York",46250
1400000US36081063500,36081063500,"Census Tract 635, Queens County, New York",49333
1400000US36081063700,36081063700,"Census Tract 637, Queens County, New York",50938
1400000US36081063800,36081063800,"Census Tract 638, Queens County, New York",58164
1400000US36081063900,36081063900,"Census Tract 639, Queens County, New York",45323
1400000US36081064101,36081064101,"Census Tract 641.01, Queens County, New York",31012
1400000US36081064102,36081064102,"Census Tract 641.02, Queens County, New York",46635
1400000US36081064500,36081064500,"Census Tract 645, Queens County, New York",47763
1400000US36081064600,36081064600,"Census Tract 646, Queens County, New York",58333
1400000US36081065000,36081065000,"Census Tract 650, Queens County, New York",63359
1400000US36081065400,36081065400,"Census Tract 654, Queens County, New York",60542
1400000US36081065500,36081065500,"Census Tract 655, Queens County, New York",52250
1400000US36081065600,36081065600,"Census Tract 656, Queens County, New York",55923
1400000US36081065701,36081065701,"Census Tract 657.01, Queens County, New York",52765
1400000US36081065702,36081065702,"Census Tract 657.02, Queens County, New York",46161
1400000US36081065900,36081065900,"Census Tract 659, Queens County, New York",61063
1400000US36081066000,36081066000,"Census Tract 660, Queens County, New York",65153
1400000US36081066100,36081066100,"Census Tract 661, Queens County, New York",52273
1400000US36081066300,36081066300,"Census Tract 663, Queens County, New York",60817
1400000US36081066400,36081066400,"Census Tract 664, Queens County, New York",59375
1400000US36081066500,36081066500,"Census Tract 665, Queens County, New York",52163
1400000US36081066700,36081066700,"Census Tract 667, Queens County, New York",52450
1400000US36081066900,36081066900,"Census Tract 669, Queens County, New York",54167
1400000US36081067101,36081067101,"Census Tract 671.01, Queens County, New York",49808
1400000US36081067102,36081067102,"Census Tract 671.02, Queens County, New York",56932
1400000US36081067700,36081067700,"Census Tract 677, Queens County, New York",65982
1400000US36081067900,36081067900,"Census Tract 679, Queens County, New York",35430
1400000US36081068000,36081068000,"Census Tract 680, Queens County, New York",66071
1400000US36081068200,36081068200,"Census Tract 682, Queens County, New York",63548
1400000US36081068300,36081068300,"Census Tract 683, Queens County, New York",40205
1400000US36081068700,36081068700,"Census Tract 687, Queens County, New York",39308
1400000US36081069000,36081069000,"Census Tract 690, Queens County, New York",51131
1400000US36081069300,36081069300,"Census Tract 693, Queens County, New York",38353
1400000US36081069400,36081069400,"Census Tract 694, Queens County, New York",51229
1400000US36081069500,36081069500,"Census Tract 695, Queens County, New York",52031
1400000US36081069701,36081069701,"Census Tract 697.01, Queens County, New York",31832
1400000US36081069702,36081069702,"Census Tract 697.02, Queens County, New York",55048
1400000US36081070300,36081070300,"Census Tract 703, Queens County, New York",52019
1400000US36081070700,36081070700,"Census Tract 707, Queens County, New York",60250
1400000US36081070900,36081070900,"Census Tract 709, Queens County, New York",62663
1400000US36081071100,36081071100,"Census Tract 711, Queens County, New York",51336
1400000US36081071301,36081071301,"Census Tract 713.01, Queens County, New York",46543
1400000US36081071302,36081071302,"Census Tract 713.02, Queens County, New York",46750
1400000US36081071600,36081071600,"Census Tract 716, Queens County, New York",47750
1400000US36081071700,36081071700,"Census Tract 717, Queens County, New York",39845
1400000US36081071900,36081071900,"Census Tract 719, Queens County, New York",35382
1400000US36081072100,36081072100,"Census Tract 721, Queens County, New York",33402
1400000US36081072500,36081072500,"Census Tract 725, Queens County, New York",153712
1400000US36081072700,36081072700,"Census Tract 727, Queens County, New York",92378
1400000US36081072900,36081072900,"Census Tract 729, Queens County, New York",49635
1400000US36081073100,36081073100,"Census Tract 731, Queens County, New York",57096
1400000US36081073300,36081073300,"Census Tract 733, Queens County, New York",101129
1400000US36081073500,36081073500,"Census Tract 735, Queens County, New York",119027
1400000US36081073700,36081073700,"Census Tract 737, Queens County, New York",51367
1400000US36081073900,36081073900,"Census Tract 739, Queens County, New York",55000
1400000US36081074100,36081074100,"Census Tract 741, Queens County, New York",49625
1400000US36081074300,36081074300,"Census Tract 743, Queens County, New York",36824
1400000US36081074500,36081074500,"Census Tract 745, Queens County, New York",28750
1400000US36081074700,36081074700,"Census Tract 747, Queens County, New York",56125
1400000US36081075700,36081075700,"Census Tract 757, Queens County, New York",56267
1400000US36081076600,36081076600,"Census Tract 766, Queens County, New York",16473
1400000US36081076800,36081076800,"Census Tract 768, Queens County, New York",51094
1400000US36081076901,36081076901,"Census Tract 769.01, Queens County, New York",56172
1400000US36081076902,36081076902,"Census Tract 769.02, Queens County, New York",47105
1400000US36081077100,36081077100,"Census Tract 771, Queens County, New York",100833
1400000US36081077300,36081077300,"Census Tract 773, Queens County, New York",59605
1400000US36081077500,36081077500,"Census Tract 775, Queens County, New York",48451
1400000US36081077901,36081077901,"Census Tract 779.01, Queens County, New York",39070
1400000US36081077902,36081077902,"Census Tract 779.02, Queens County, New York",56862
1400000US36081077903,36081077903,"Census Tract 779.03, Queens County, New York",46610
1400000US36081077904,36081077904,"Census Tract 779.04, Queens County, New York",53708
1400000US36081077905,36081077905,"Census Tract 779.05, Queens County, New York",56059
1400000US36081078800,36081078800,"Census Tract 788, Queens County, New York",48523
1400000US36081079000,36081079000,"Census Tract 790, Queens County, New York",32578
1400000US36081079200,36081079200,"Census Tract 792, Queens County, New York",38664
1400000US36081079300,36081079300,"Census Tract 793, Queens County, New York",0
1400000US36081079700,36081079700,"Census Tract 797, Queens County, New York",37897
1400000US36081079900,36081079900,"Census Tract 799, Queens County, New York",52500
1400000US36081080301,36081080301,"Census Tract 803.01, Queens County, New York",38556
1400000US36081080302,36081080302,"Census Tract 803.02, Queens County, New York",61452
1400000US36081080900,36081080900,"Census Tract 809, Queens County, New York",47867
1400000US36081081400,36081081400,"Census Tract 814, Queens County, New York",52730
1400000US36081081800,36081081800,"Census Tract 818, Queens County, New York",49631
1400000US36081083700,36081083700,"Census Tract 837, Queens County, New York",49766
1400000US36081083800,36081083800,"Census Tract 838, Queens County, New York",52179
1400000US36081084000,36081084000,"Census Tract 840, Queens County, New York",47908
1400000US36081084500,36081084500,"Census Tract 845, Queens County, New York",32609
1400000US36081084601,36081084601,"Census Tract 846.01, Queens County, New York",43167
1400000US36081084602,36081084602,"Census Tract 846.02, Queens County, New York",53646
1400000US36081085100,36081085100,"Census Tract 851, Queens County, New York",32235
1400000US36081085300,36081085300,"Census Tract 853, Queens County, New York",30886
1400000US36081085500,36081085500,"Census Tract 855, Queens County, New York",33343
1400000US36081085700,36081085700,"Census Tract 857, Queens County, New York",30984
1400000US36081085900,36081085900,"Census Tract 859, Queens County, New York",37027
1400000US36081086100,36081086100,"Census Tract 861, Queens County, New York",36289
1400000US36081086300,36081086300,"Census Tract 863, Queens County, New York",36005
1400000US36081086400,36081086400,"Census Tract 864, Queens County, New York",60505
1400000US36081086500,36081086500,"Census Tract 865, Queens County, New York",25395
1400000US36081086700,36081086700,"Census Tract 867, Queens County, New York",33583
1400000US36081087100,36081087100,"Census Tract 871, Queens County, New York",23306
1400000US36081087500,36081087500,"Census Tract 875, Queens County, New York",35682
1400000US36081088400,36081088400,"Census Tract 884, Queens County, New York",60056
1400000US36081088901,36081088901,"Census Tract 889.01, Queens County, New York",34107
1400000US36081088902,36081088902,"Census Tract 889.02, Queens County, New York",61250
1400000US36081089200,36081089200,"Census Tract 892, Queens County, New York",57108
1400000US36081090700,36081090700,"Census Tract 907, Queens County, New York",45956
1400000US36081091601,36081091601,"Census Tract 916.01, Queens County, New York",58276
1400000US36081091602,36081091602,"Census Tract 916.02, Queens County, New York",85489
1400000US36081091800,36081091800,"Census Tract 918, Queens County, New York",0
1400000US36081091900,36081091900,"Census Tract 919, Queens County, New York",49926
1400000US36081092200,36081092200,"Census Tract 922, Queens County, New York",90929
1400000US36081092500,36081092500,"Census Tract 925, Queens County, New York",42802
1400000US36081092800,36081092800,"Census Tract 928, Queens County, New York",82745
1400000US36081092900,36081092900,"Census Tract 929, Queens County, New York",51211
1400000US36081093400,36081093400,"Census Tract 934, Queens County, New York",42133
1400000US36081093800,36081093800,"Census Tract 938, Queens County, New York",37902
1400000US36081093900,36081093900,"Census Tract 939, Queens County, New York",45893
1400000US36081094201,36081094201,"Census Tract 942.01, Queens County, New York",26580
1400000US36081094202,36081094202,"Census Tract 942.02, Queens County, New York",17917
1400000US36081094203,36081094203,"Census Tract 942.03, Queens County, New York",34844
1400000US36081094500,36081094500,"Census Tract 945, Queens County, New York",62870
1400000US36081094700,36081094700,"Census Tract 947, Queens County, New York",50929
1400000US36081095200,36081095200,"Census Tract 952, Queens County, New York",15714
1400000US36081096200,36081096200,"Census Tract 962, Queens County, New York",40219
1400000US36081096400,36081096400,"Census Tract 964, Queens County, New York",46445
1400000US36081097201,36081097201,"Census Tract 972.01, Queens County, New York",18450
1400000US36081097202,36081097202,"Census Tract 972.02, Queens County, New York",27535
1400000US36081097300,36081097300,"Census Tract 973, Queens County, New York",63828
1400000US36081098100,36081098100,"Census Tract 981, Queens County, New York",53281
1400000US36081098700,36081098700,"Census Tract 987, Queens County, New York",50122
1400000US36081099100,36081099100,"Census Tract 991, Queens County, New York",62341
1400000US36081099200,36081099200,"Census Tract 992, Queens County, New York",25179
1400000US36081099701,36081099701,"Census Tract 997.01, Queens County, New York",52756
1400000US36081099702,36081099702,"Census Tract 997.02, Queens County, New York",58253
1400000US36081099800,36081099800,"Census Tract 998, Queens County, New York",29920
1400000US36081099900,36081099900,"Census Tract 999, Queens County, New York",0
1400000US36081100800,36081100800,"Census Tract 1008, Queens County, New York",43513
1400000US36081101001,36081101001,"Census Tract 1010.01, Queens County, New York",23721
1400000US36081101002,36081101002,"Census Tract 1010.02, Queens County, New York",13776
1400000US36081101700,36081101700,"Census Tract 1017, Queens County, New York",47647
1400000US36081102900,36081102900,"Census Tract 1029, Queens County, New York",49722
1400000US36081103201,36081103201,"Census Tract 1032.01, Queens County, New York",22904
1400000US36081103202,36081103202,"Census Tract 1032.02, Queens County, New York",34942
1400000US36081103300,36081103300,"Census Tract 1033, Queens County, New York",57165
1400000US36081103900,36081103900,"Census Tract 1039, Queens County, New York",54366
1400000US36081104700,36081104700,"Census Tract 1047, Queens County, New York",48395
1400000US36081105900,36081105900,"Census Tract 1059, Queens County, New York",51196
1400000US36081107201,36081107201,"Census Tract 1072.01, Queens County, New York",51818
1400000US36081107202,36081107202,"Census Tract 1072.02, Queens County, New York",0
1400000US36081108101,36081108101,"Census Tract 1081.01, Queens County, New York",75086
1400000US36081108102,36081108102,"Census Tract 1081.02, Queens County, New York",56172
1400000US36081108300,36081108300,"Census Tract 1083, Queens County, New York",54050
1400000US36081109100,36081109100,"Census Tract 1091, Queens County, New York",71576
1400000US36081109700,36081109700,"Census Tract 1097, Queens County, New York",66071
1400000US36081109900,36081109900,"Census Tract 1099, Queens County, New York",54656
1400000US36081111300,36081111300,"Census Tract 1113, Queens County, New York",76890
1400000US36081112300,36081112300,"Census Tract 1123, Queens County, New York",46964
1400000US36081112900,36081112900,"Census Tract 1129, Queens County, New York",66500
1400000US36081113300,36081113300,"Census Tract 1133, Queens County, New York",62125
1400000US36081113900,36081113900,"Census Tract 1139, Queens County, New York",53468
1400000US36081114100,36081114100,"Census Tract 1141, Queens County, New York",70455
1400000US36081114700,36081114700,"Census Tract 1147, Queens County, New York",80822
1400000US36081115100,36081115100,"Census Tract 1151, Queens County, New York",82453
1400000US36081115500,36081115500,"Census Tract 1155, Queens County, New York",41471
1400000US36081115700,36081115700,"Census Tract 1157, Queens County, New York",48500
1400000US36081115900,36081115900,"Census Tract 1159, Queens County, New York",39899
1400000US36081116100,36081116100,"Census Tract 1161, Queens County, New York",34273
1400000US36081116300,36081116300,"Census Tract 1163, Queens County, New York",32500
1400000US36081116700,36081116700,"Census Tract 1167, Queens County, New York",36895
1400000US36081117100,36081117100,"Census Tract 1171, Queens County, New York",34470
1400000US36081117500,36081117500,"Census Tract 1175, Queens County, New York",48027
1400000US36081118100,36081118100,"Census Tract 1181, Queens County, New York",49680
1400000US36081118500,36081118500,"Census Tract 1185, Queens County, New York",39219
1400000US36081118700,36081118700,"Census Tract 1187, Queens County, New York",40938
1400000US36081118900,36081118900,"Census Tract 1189, Queens County, New York",41105
1400000US36081119100,36081119100,"Census Tract 1191, Queens County, New York",41503
1400000US36081119300,36081119300,"Census Tract 1193, Queens County, New York",36173
1400000US36081119500,36081119500,"Census Tract 1195, Queens County, New York",66741
1400000US36081119900,36081119900,"Census Tract 1199, Queens County, New York",54458
1400000US36081120100,36081120100,"Census Tract 1201, Queens County, New York",36645
1400000US36081120300,36081120300,"Census Tract 1203, Queens County, New York",54000
1400000US36081120500,36081120500,"Census Tract 1205, Queens County, New York",33405
1400000US36081120700,36081120700,"Census Tract 1207, Queens County, New York",49688
1400000US36081121100,36081121100,"Census Tract 1211, Queens County, New York",0
1400000US36081121500,36081121500,"Census Tract 1215, Queens County, New York",40285
1400000US36081122300,36081122300,"Census Tract 1223, Queens County, New York",51935
1400000US36081122701,36081122701,"Census Tract 1227.01, Queens County, New York",50008
1400000US36081122702,36081122702,"Census Tract 1227.02, Queens County, New York",23079
1400000US36081124100,36081124100,"Census Tract 1241, Queens County, New York",59096
1400000US36081124700,36081124700,"Census Tract 1247, Queens County, New York",66473
1400000US36081125700,36081125700,"Census Tract 1257, Queens County, New York",52541
1400000US36081126500,36081126500,"Census Tract 1265, Queens County, New York",60250
1400000US36081126700,36081126700,"Census Tract 1267, Queens County, New York",57750
1400000US36081127300,36081127300,"Census Tract 1273, Queens County, New York",72112
1400000US36081127500,36081127500,"Census Tract 1275, Queens County, New York",91873
1400000US36081128300,36081128300,"Census Tract 1283, Queens County, New York",112820
1400000US36081129101,36081129101,"Census Tract 1291.01, Queens County, New York",51997
1400000US36081129102,36081129102,"Census Tract 1291.02, Queens County, New York",69474
1400000US36081130100,36081130100,"Census Tract 1301, Queens County, New York",46680
1400000US36081131900,36081131900,"Census Tract 1319, Queens County, New York",0
1400000US36081133300,36081133300,"Census Tract 1333, Queens County, New York",79397
1400000US36081133900,36081133900,"Census Tract 1339, Queens County, New York",81614
1400000US36081134100,36081134100,"Census Tract 1341, Queens County, New York",70636
1400000US36081134700,36081134700,"Census Tract 1347, Queens County, New York",50661
1400000US36081136700,36081136700,"Census Tract 1367, Queens County, New York",45846
1400000US36081137700,36081137700,"Census Tract 1377, Queens County, New York",51272
1400000US36081138501,36081138501,"Census Tract 1385.01, Queens County, New York",59526
